orderID,created_at,paid_at,delivery_at,status
440610,2020-05-01,2020-05-06,2020-05-20,Completed
440611,2019-09-26,2019-10-02,2019-10-09,Completed
440627,2020-03-20,2020-03-23,2020-03-28,Completed
440638,2019-08-17,2019-08-28,2019-09-07,Completed
440648,2019-10-01,2019-10-02,2019-10-02,Completed
440650,2020-05-22,2020-06-04,2020-06-18,Completed
440656,2020-05-18,2020-05-31,2020-06-09,Completed
440666,2019-12-28,2020-01-01,2020-01-05,Completed
440669,2019-09-07,2019-09-13,2019-09-20,Completed
440681,2019-12-29,2020-01-10,2020-01-17,Completed
440684,2019-08-20,2019-08-26,2019-08-31,Completed
440688,2019-12-03,2019-12-14,2019-12-17,Completed
440697,2019-12-16,2019-12-21,NULL,"Paid & Undelivered"
440698,2020-02-05,2020-02-07,2020-02-15,Completed
440734,2019-11-14,2019-11-22,2019-11-25,Completed
440740,2020-02-10,2020-02-24,2020-02-26,Completed
440743,2020-03-21,2020-03-31,2020-04-09,Completed
440750,2019-06-06,NULL,NULL,Unpaid
440756,2020-03-29,2020-03-30,2020-04-13,Completed
440760,2020-03-18,2020-04-01,2020-04-02,Completed
440785,2020-03-21,NULL,NULL,Unpaid
440795,2020-03-04,2020-03-17,2020-03-29,Completed
440804,2019-10-11,2019-10-14,2019-10-19,Completed
440815,2020-05-29,2020-06-06,2020-06-15,Completed
440821,2020-01-30,2020-02-05,2020-02-17,Completed
440825,2019-10-05,2019-10-14,2019-10-19,Completed
440834,2019-09-13,2019-09-27,2019-10-04,Completed
440841,2020-02-24,2020-03-02,2020-03-07,Completed
440845,2019-11-23,2019-12-04,2019-12-06,Completed
440846,2020-05-19,2020-05-24,2020-05-27,Completed
440852,2020-01-27,2020-01-28,2020-02-02,Completed
440853,2020-01-23,2020-02-04,2020-02-09,Completed
440856,2020-01-19,2020-01-25,2020-01-28,Completed
440858,2019-11-30,2019-12-09,NULL,"Paid & Undelivered"
440866,2019-11-03,2019-11-07,2019-11-21,Completed
440867,2019-05-07,2019-05-18,2019-05-21,Completed
440870,2019-12-04,2019-12-15,2019-12-18,Completed
440873,2019-11-06,2019-11-19,2019-11-29,Completed
440879,2019-08-10,2019-08-16,2019-08-26,Completed
440884,2019-12-02,2019-12-14,2019-12-20,Completed
440885,2020-05-15,2020-05-19,NULL,"Paid & Undelivered"
440900,2020-03-04,2020-03-14,2020-03-24,Completed
440916,2019-10-18,2019-10-19,2019-10-29,Completed
440920,2019-04-28,2019-05-09,2019-05-23,Completed
440922,2020-01-23,2020-02-04,2020-02-15,Completed
440930,2020-05-03,2020-05-16,2020-05-28,Completed
440932,2020-05-22,NULL,NULL,Unpaid
440950,2019-10-19,2019-10-25,2019-10-29,Completed
440959,2020-04-30,2020-05-01,2020-05-02,Completed
440971,2019-09-13,2019-09-17,2019-09-21,Completed
440978,2020-02-01,2020-02-14,2020-02-23,Completed
440981,2019-09-28,2019-10-04,2019-10-04,Completed
440992,2020-01-28,2020-02-02,2020-02-13,Completed
440998,2019-08-08,2019-08-14,NULL,"Paid & Undelivered"
441005,2019-09-27,2019-10-01,2019-10-08,Completed
441007,2020-01-28,2020-01-31,2020-02-02,Completed
441008,2020-04-22,2020-04-26,2020-05-06,Completed
441012,2020-01-29,2020-02-04,2020-02-04,Completed
441015,2020-01-10,2020-01-21,2020-01-29,Completed
441016,2019-07-14,2019-07-19,2019-07-31,Completed
441020,2019-10-30,2019-11-09,2019-11-21,Completed
441024,2019-12-05,2019-12-11,2019-12-18,Completed
441035,2019-11-21,2019-12-05,2019-12-10,Completed
441037,2019-07-01,2019-07-05,2019-07-14,Completed
441049,2019-12-03,2019-12-12,2019-12-20,Completed
441055,2019-06-30,2019-07-12,2019-07-13,Completed
441056,2020-03-28,2020-03-29,2020-03-31,Completed
441059,2020-03-07,2020-03-18,2020-04-01,Completed
441065,2019-12-27,2020-01-10,2020-01-11,Completed
441070,2019-12-25,2020-01-04,2020-01-13,Completed
441076,2019-05-02,2019-05-09,2019-05-18,Completed
441083,2019-07-09,2019-07-14,2019-07-23,Completed
441088,2020-01-29,2020-02-03,2020-02-05,Completed
441103,2019-12-11,NULL,NULL,Unpaid
441106,2020-01-02,2020-01-06,2020-01-17,Completed
441109,2019-11-14,2019-11-24,NULL,"Paid & Undelivered"
441120,2020-03-29,2020-04-11,2020-04-11,Completed
441127,2019-07-24,2019-08-05,2019-08-06,Completed
441132,2019-09-13,2019-09-18,2019-09-22,Completed
441137,2019-11-16,2019-11-22,2019-11-30,Completed
441145,2019-07-24,2019-08-07,2019-08-11,Completed
441149,2020-04-01,NULL,NULL,Unpaid
441150,2020-03-10,2020-03-11,2020-03-13,Completed
441158,2020-04-26,2020-05-07,2020-05-10,Completed
441165,2020-04-15,2020-04-25,2020-04-26,Completed
441167,2019-10-30,2019-11-01,2019-11-10,Completed
441170,2020-02-29,2020-03-08,2020-03-20,Completed
441181,2020-04-17,2020-04-25,2020-04-27,Completed
441184,2019-10-29,2019-11-02,2019-11-11,Completed
441185,2020-05-28,2020-06-02,NULL,"Paid & Undelivered"
441188,2019-01-21,2019-01-29,2019-01-31,Completed
441200,2019-12-21,2019-12-27,NULL,"Paid & Undelivered"
441202,2020-04-24,2020-05-07,2020-05-12,Completed
441206,2020-03-06,2020-03-15,2020-03-23,Completed
441216,2019-07-16,2019-07-29,2019-08-03,Completed
441219,2020-01-11,2020-01-14,2020-01-19,Completed
441226,2019-12-25,2019-12-29,2020-01-06,Completed
441231,2020-05-11,2020-05-19,2020-05-20,Completed
441237,2020-04-24,2020-05-08,2020-05-17,Completed
441262,2020-05-15,2020-05-29,2020-06-01,Completed
441264,2020-02-29,2020-03-12,2020-03-23,Completed
441266,2019-06-13,2019-06-27,2019-07-04,Completed
441276,2020-01-15,2020-01-27,2020-02-08,Completed
441281,2020-03-10,2020-03-15,2020-03-19,Completed
441283,2019-10-02,2019-10-15,2019-10-15,Completed
441287,2020-02-17,2020-02-29,2020-03-08,Completed
441292,2020-01-02,2020-01-16,2020-01-20,Completed
441299,2019-09-03,2019-09-04,2019-09-06,Completed
441300,2019-10-25,2019-11-04,2019-11-06,Completed
441310,2020-05-05,2020-05-08,2020-05-12,Completed
441315,2019-12-06,2019-12-20,2019-12-22,Completed
441316,2019-09-29,2019-10-13,2019-10-23,Completed
441318,2020-04-13,NULL,NULL,Unpaid
441321,2019-05-04,2019-05-13,2019-05-19,Completed
441325,2019-12-31,2020-01-01,2020-01-15,Completed
441330,2020-01-31,2020-02-09,2020-02-15,Completed
441334,2019-12-30,2020-01-06,2020-01-11,Completed
441343,2019-12-10,2019-12-23,2020-01-04,Completed
441344,2020-05-23,2020-05-28,2020-05-29,Completed
441348,2020-01-11,2020-01-15,2020-01-19,Completed
441352,2020-04-05,2020-04-09,2020-04-15,Completed
441367,2020-01-04,2020-01-10,2020-01-10,Completed
441368,2019-08-10,2019-08-17,2019-08-18,Completed
441373,2020-03-09,2020-03-10,2020-03-13,Completed
441378,2019-07-21,2019-07-22,NULL,"Paid & Undelivered"
441380,2020-04-21,2020-05-03,2020-05-07,Completed
441387,2019-12-15,2019-12-23,2019-12-30,Completed
441388,2020-03-21,2020-03-24,2020-03-25,Completed
441404,2020-03-03,2020-03-16,2020-03-18,Completed
441410,2020-04-08,2020-04-10,2020-04-18,Completed
441413,2020-01-28,2020-02-11,2020-02-25,Completed
441418,2019-12-16,2019-12-30,2020-01-13,Completed
441428,2019-12-15,2019-12-18,2019-12-22,Completed
441432,2020-03-12,2020-03-16,2020-03-17,Completed
441437,2019-12-20,2019-12-21,2019-12-23,Completed
441438,2020-05-25,2020-05-27,2020-06-10,Completed
441440,2020-04-30,2020-05-09,2020-05-19,Completed
441441,2019-09-13,2019-09-19,2019-09-25,Completed
441448,2020-02-10,2020-02-21,2020-03-04,Completed
441453,2019-08-31,2019-09-01,2019-09-09,Completed
441461,2020-05-27,2020-06-05,2020-06-15,Completed
441472,2020-02-22,2020-02-26,2020-03-06,Completed
441476,2020-05-22,2020-06-03,2020-06-17,Completed
441478,2019-09-27,2019-10-02,2019-10-03,Completed
441480,2019-09-23,2019-09-27,2019-10-04,Completed
441504,2019-10-18,2019-10-19,2019-10-20,Completed
441505,2019-10-13,2019-10-21,2019-10-26,Completed
441506,2019-06-12,2019-06-23,2019-06-26,Completed
441508,2020-01-29,2020-02-09,2020-02-09,Completed
441509,2019-09-13,2019-09-14,2019-09-19,Completed
441515,2019-10-18,2019-10-31,2019-11-11,Completed
441517,2020-04-13,NULL,NULL,Unpaid
441526,2019-11-07,2019-11-21,2019-12-01,Completed
441532,2020-04-08,2020-04-16,2020-04-24,Completed
441538,2020-03-03,2020-03-10,2020-03-19,Completed
441541,2019-10-20,2019-10-26,2019-11-03,Completed
441554,2019-07-05,NULL,NULL,Unpaid
441557,2019-11-05,2019-11-18,2019-11-28,Completed
441558,2020-05-22,2020-05-31,2020-06-09,Completed
441559,2019-10-11,NULL,NULL,Unpaid
441563,2020-02-16,2020-02-28,2020-03-03,Completed
441566,2019-10-11,2019-10-14,2019-10-23,Completed
441580,2020-05-17,2020-05-22,2020-05-23,Completed
441588,2020-03-15,2020-03-20,2020-03-25,Completed
441617,2020-05-21,2020-05-28,2020-06-08,Completed
441621,2020-05-05,2020-05-13,2020-05-27,Completed
441627,2019-07-12,2019-07-24,2019-07-24,Completed
441628,2020-02-22,2020-03-05,2020-03-17,Completed
441629,2020-04-22,2020-05-04,2020-05-07,Completed
441634,2020-04-26,NULL,NULL,Unpaid
441635,2019-11-28,2019-12-08,2019-12-17,Completed
441658,2020-03-29,2020-04-08,2020-04-19,Completed
441666,2020-01-13,2020-01-24,2020-01-27,Completed
441675,2020-02-10,2020-02-14,2020-02-21,Completed
441690,2020-04-03,2020-04-14,2020-04-16,Completed
441701,2019-07-20,2019-07-27,2019-07-30,Completed
441703,2019-05-20,2019-05-26,2019-05-30,Completed
441708,2019-09-21,2019-09-24,2019-10-06,Completed
441712,2019-07-19,2019-07-28,2019-07-31,Completed
441721,2019-07-26,2019-08-01,2019-08-05,Completed
441723,2020-05-24,2020-05-25,2020-05-26,Completed
441732,2020-01-06,2020-01-07,2020-01-12,Completed
441736,2019-09-11,2019-09-15,2019-09-22,Completed
441743,2020-04-07,2020-04-19,NULL,"Paid & Undelivered"
441744,2019-10-07,2019-10-12,2019-10-23,Completed
441747,2019-08-09,2019-08-20,2019-08-23,Completed
441754,2019-11-21,2019-12-02,2019-12-07,Completed
441759,2020-05-04,2020-05-16,2020-05-27,Completed
441778,2020-03-22,2020-04-05,2020-04-10,Completed
441781,2019-07-28,2019-08-04,2019-08-12,Completed
441790,2020-05-20,2020-05-22,2020-05-24,Completed
441792,2019-05-26,2019-05-28,2019-06-03,Completed
441793,2020-03-26,2020-04-09,2020-04-12,Completed
441795,2020-05-11,2020-05-12,2020-05-15,Completed
441796,2019-08-21,2019-09-03,2019-09-12,Completed
441806,2020-02-02,2020-02-08,2020-02-08,Completed
441826,2019-05-13,2019-05-22,2019-05-28,Completed
441829,2019-11-23,2019-12-02,2019-12-09,Completed
441831,2019-08-11,2019-08-16,2019-08-22,Completed
441848,2020-05-11,2020-05-20,2020-06-03,Completed
441849,2020-05-26,2020-05-31,2020-05-31,Completed
441855,2020-02-10,2020-02-16,2020-02-24,Completed
441860,2019-12-27,2020-01-05,2020-01-15,Completed
441861,2020-05-27,2020-06-05,2020-06-13,Completed
441864,2020-05-16,NULL,NULL,Unpaid
441867,2020-05-26,2020-06-03,NULL,"Paid & Undelivered"
441869,2019-08-04,2019-08-11,2019-08-20,Completed
441875,2020-01-21,2020-01-24,2020-01-28,Completed
441889,2019-11-25,2019-12-02,2019-12-09,Completed
441891,2020-03-12,2020-03-24,2020-03-31,Completed
441903,2019-11-08,2019-11-09,2019-11-20,Completed
441907,2019-10-11,2019-10-19,2019-10-29,Completed
441910,2020-03-09,2020-03-17,2020-03-27,Completed
441913,2020-03-18,2020-03-20,2020-03-29,Completed
441914,2019-09-01,2019-09-05,2019-09-05,Completed
441938,2019-12-14,2019-12-18,NULL,"Paid & Undelivered"
441946,2019-05-22,2019-05-29,2019-06-05,Completed
441952,2019-12-15,2019-12-27,2020-01-06,Completed
441954,2019-10-15,2019-10-16,2019-10-22,Completed
441956,2020-04-24,NULL,NULL,Unpaid
441976,2019-10-22,2019-11-05,2019-11-07,Completed
441977,2019-08-11,2019-08-19,2019-08-22,Completed
441978,2019-05-13,2019-05-27,NULL,"Paid & Undelivered"
441989,2019-12-20,2019-12-24,2020-01-01,Completed
441993,2019-05-08,2019-05-20,2019-05-31,Completed
441996,2020-05-27,2020-05-30,2020-06-04,Completed
442015,2020-03-04,2020-03-16,2020-03-18,Completed
442021,2019-05-08,2019-05-11,2019-05-18,Completed
442037,2020-01-31,2020-02-06,2020-02-07,Completed
442041,2019-06-19,2019-06-30,NULL,"Paid & Undelivered"
442045,2020-05-20,2020-05-23,2020-06-03,Completed
442049,2019-10-27,2019-11-07,2019-11-11,Completed
442050,2020-01-13,2020-01-20,2020-01-26,Completed
442054,2020-05-31,2020-06-03,2020-06-17,Completed
442059,2020-04-02,2020-04-03,2020-04-11,Completed
442060,2019-11-10,2019-11-11,2019-11-16,Completed
442061,2019-11-07,2019-11-13,2019-11-18,Completed
442062,2020-05-09,2020-05-17,2020-05-29,Completed
442078,2019-11-24,2019-11-28,2019-12-06,Completed
442087,2020-03-20,2020-03-27,NULL,"Paid & Undelivered"
442089,2020-05-08,2020-05-10,2020-05-15,Completed
442091,2020-04-09,2020-04-21,2020-05-05,Completed
442093,2020-02-28,2020-03-12,2020-03-17,Completed
442098,2020-01-16,2020-01-26,2020-02-07,Completed
442100,2019-12-15,2019-12-21,2019-12-26,Completed
442108,2020-03-04,NULL,NULL,Unpaid
442109,2019-08-29,2019-09-12,2019-09-21,Completed
442113,2019-12-22,NULL,NULL,Unpaid
442122,2019-10-13,NULL,NULL,Unpaid
442133,2020-03-24,2020-04-01,2020-04-08,Completed
442141,2019-02-15,2019-02-18,2019-02-26,Completed
442160,2020-01-04,2020-01-08,2020-01-19,Completed
442166,2019-11-28,2019-12-03,2019-12-13,Completed
442171,2020-05-22,NULL,NULL,Unpaid
442177,2020-04-14,2020-04-26,2020-04-27,Completed
442183,2019-10-11,2019-10-14,2019-10-18,Completed
442186,2019-12-23,2019-12-31,2020-01-14,Completed
442187,2019-07-13,2019-07-19,2019-07-23,Completed
442188,2020-05-15,NULL,NULL,Unpaid
442191,2020-03-08,NULL,NULL,Unpaid
442193,2020-02-20,2020-03-04,2020-03-14,Completed
442198,2020-03-08,NULL,NULL,Unpaid
442207,2020-04-10,2020-04-20,2020-04-26,Completed
442221,2020-04-05,2020-04-14,2020-04-16,Completed
442239,2020-04-01,2020-04-06,2020-04-10,Completed
442253,2020-05-25,2020-06-02,NULL,"Paid & Undelivered"
442255,2019-10-01,2019-10-05,2019-10-06,Completed
442257,2020-02-18,2020-02-28,2020-03-11,Completed
442278,2019-10-10,2019-10-15,2019-10-17,Completed
442285,2019-11-30,NULL,NULL,Unpaid
442288,2019-10-12,2019-10-17,2019-10-28,Completed
442289,2019-04-11,2019-04-12,2019-04-23,Completed
442294,2019-12-03,2019-12-06,2019-12-06,Completed
442297,2020-05-15,2020-05-26,2020-06-02,Completed
442317,2019-12-03,2019-12-06,2019-12-15,Completed
442324,2020-05-07,2020-05-13,2020-05-17,Completed
442346,2020-01-26,2020-02-02,2020-02-03,Completed
442376,2020-05-03,2020-05-13,2020-05-17,Completed
442378,2019-12-29,2020-01-03,2020-01-04,Completed
442379,2019-12-04,2019-12-14,2019-12-28,Completed
442390,2019-08-03,2019-08-07,2019-08-18,Completed
442405,2020-03-07,2020-03-15,2020-03-25,Completed
442406,2019-09-23,2019-10-06,2019-10-18,Completed
442409,2020-05-22,NULL,NULL,Unpaid
442419,2020-01-06,2020-01-20,2020-01-20,Completed
442423,2019-05-22,2019-06-05,2019-06-06,Completed
442430,2020-03-22,2020-03-23,NULL,"Paid & Undelivered"
442431,2019-04-08,2019-04-15,2019-04-16,Completed
442432,2019-07-08,NULL,NULL,Unpaid
442437,2019-12-07,2019-12-08,2019-12-19,Completed
442438,2020-04-29,NULL,NULL,Unpaid
442442,2019-04-23,2019-04-24,2019-04-24,Completed
442458,2019-04-13,2019-04-17,2019-04-23,Completed
442467,2020-01-23,2020-02-05,2020-02-12,Completed
442473,2019-11-10,NULL,NULL,Unpaid
442490,2019-06-18,NULL,NULL,Unpaid
442499,2020-02-26,2020-03-06,2020-03-08,Completed
442506,2019-12-08,2019-12-22,NULL,"Paid & Undelivered"
442509,2019-11-09,2019-11-19,2019-11-20,Completed
442512,2019-08-02,2019-08-10,2019-08-20,Completed
442517,2020-05-15,2020-05-17,2020-05-24,Completed
442519,2020-05-28,2020-06-07,2020-06-16,Completed
442524,2019-10-19,2019-10-25,2019-10-30,Completed
442530,2020-03-12,2020-03-22,2020-03-25,Completed
442536,2019-12-21,2019-12-27,2020-01-03,Completed
442544,2019-10-19,2019-10-29,2019-11-08,Completed
442555,2019-12-24,2020-01-07,2020-01-14,Completed
442557,2019-07-10,2019-07-21,2019-07-25,Completed
442575,2020-05-03,2020-05-09,2020-05-15,Completed
442584,2019-11-14,2019-11-27,2019-11-29,Completed
442587,2020-05-26,2020-06-05,2020-06-05,Completed
442590,2020-03-18,2020-03-25,NULL,"Paid & Undelivered"
442595,2020-02-22,2020-02-26,2020-03-11,Completed
442597,2019-04-09,2019-04-16,2019-04-19,Completed
442622,2019-11-26,NULL,NULL,Unpaid
442630,2020-05-08,2020-05-14,2020-05-26,Completed
442633,2020-05-08,2020-05-11,2020-05-17,Completed
442638,2019-05-20,2019-06-01,NULL,"Paid & Undelivered"
442639,2019-05-30,2019-06-11,NULL,"Paid & Undelivered"
442649,2020-02-20,2020-02-27,2020-03-03,Completed
442651,2019-06-22,2019-07-03,2019-07-07,Completed
442655,2019-10-16,2019-10-24,2019-11-03,Completed
442657,2019-11-23,2019-11-24,2019-11-29,Completed
442661,2020-05-20,2020-05-25,2020-05-27,Completed
442667,2019-12-05,2019-12-07,2019-12-11,Completed
442670,2019-05-23,2019-05-29,2019-06-09,Completed
442678,2020-05-27,2020-06-01,2020-06-13,Completed
442697,2020-02-04,2020-02-14,NULL,"Paid & Undelivered"
442701,2019-12-10,2019-12-13,2019-12-17,Completed
442726,2020-04-20,2020-05-04,2020-05-07,Completed
442738,2020-05-04,2020-05-13,2020-05-19,Completed
442742,2019-10-14,2019-10-21,2019-10-30,Completed
442743,2019-09-04,2019-09-18,2019-09-23,Completed
442759,2020-04-10,2020-04-15,2020-04-16,Completed
442760,2019-10-05,2019-10-13,2019-10-25,Completed
442768,2019-11-20,2019-12-01,2019-12-08,Completed
442776,2019-12-22,2019-12-28,2019-12-28,Completed
442780,2020-04-22,NULL,NULL,Unpaid
442782,2019-05-28,2019-06-05,2019-06-14,Completed
442788,2020-03-30,2020-04-04,2020-04-06,Completed
442796,2020-01-31,2020-02-14,NULL,"Paid & Undelivered"
442798,2019-08-27,2019-09-04,2019-09-10,Completed
442800,2020-03-06,2020-03-13,2020-03-27,Completed
442801,2019-06-26,2019-07-07,NULL,"Paid & Undelivered"
442803,2019-09-25,2019-09-27,2019-10-04,Completed
442804,2019-08-03,2019-08-12,2019-08-20,Completed
442834,2019-10-28,2019-10-29,2019-11-05,Completed
442840,2020-05-15,2020-05-19,2020-05-28,Completed
442860,2020-05-02,2020-05-08,2020-05-13,Completed
442863,2019-11-25,2019-12-08,2019-12-22,Completed
442864,2019-11-29,2019-12-07,2019-12-12,Completed
442865,2019-12-21,NULL,NULL,Unpaid
442871,2019-06-03,2019-06-13,2019-06-25,Completed
442875,2019-07-11,2019-07-23,NULL,"Paid & Undelivered"
442883,2020-03-17,2020-03-22,2020-03-28,Completed
442885,2019-04-13,NULL,NULL,Unpaid
442886,2019-10-06,NULL,NULL,Unpaid
442895,2019-07-19,2019-07-26,2019-07-28,Completed
442902,2020-05-31,2020-06-01,NULL,"Paid & Undelivered"
442905,2020-04-27,2020-05-06,2020-05-07,Completed
442915,2020-04-17,2020-04-27,2020-04-29,Completed
442926,2019-08-13,2019-08-17,2019-08-17,Completed
442929,2019-12-31,2020-01-08,2020-01-08,Completed
442932,2020-05-11,2020-05-17,2020-05-24,Completed
442933,2019-12-13,2019-12-18,2019-12-25,Completed
442936,2020-04-28,2020-04-29,2020-05-02,Completed
442951,2020-03-26,2020-04-02,2020-04-05,Completed
442953,2020-02-01,2020-02-02,2020-02-14,Completed
442967,2019-10-16,2019-10-28,2019-11-01,Completed
442972,2019-10-29,2019-11-05,2019-11-12,Completed
442974,2019-12-28,2020-01-10,2020-01-17,Completed
442975,2020-01-28,2020-02-06,2020-02-11,Completed
442984,2020-05-25,2020-05-28,2020-06-03,Completed
442985,2020-05-04,2020-05-08,2020-05-10,Completed
442987,2019-03-29,2019-03-30,2019-04-13,Completed
442997,2020-04-01,2020-04-02,2020-04-08,Completed
442999,2020-02-27,2020-03-06,2020-03-09,Completed
443002,2020-02-04,2020-02-16,2020-02-27,Completed
443005,2020-03-27,2020-03-28,NULL,"Paid & Undelivered"
443019,2019-11-10,2019-11-11,2019-11-14,Completed
443030,2019-10-27,2019-11-04,2019-11-18,Completed
443051,2020-04-06,2020-04-11,2020-04-16,Completed
443053,2019-08-14,2019-08-16,2019-08-26,Completed
443054,2019-12-22,2019-12-24,2020-01-02,Completed
443058,2019-12-04,2019-12-15,NULL,"Paid & Undelivered"
443062,2020-01-03,2020-01-09,NULL,"Paid & Undelivered"
443068,2019-09-01,2019-09-07,NULL,"Paid & Undelivered"
443073,2020-04-14,2020-04-18,2020-04-24,Completed
443074,2019-11-15,2019-11-18,2019-11-18,Completed
443077,2019-11-07,2019-11-16,2019-11-22,Completed
443078,2019-11-30,2019-12-11,2019-12-11,Completed
443085,2019-10-05,2019-10-12,2019-10-13,Completed
443108,2020-03-03,2020-03-15,2020-03-21,Completed
443114,2019-10-28,2019-11-02,2019-11-13,Completed
443120,2019-12-29,2020-01-04,2020-01-16,Completed
443134,2020-04-15,2020-04-25,2020-04-26,Completed
443179,2019-10-28,2019-11-11,2019-11-20,Completed
443183,2019-07-10,2019-07-16,2019-07-16,Completed
443190,2019-07-04,2019-07-06,2019-07-14,Completed
443193,2019-07-28,NULL,NULL,Unpaid
443206,2020-01-19,2020-02-01,2020-02-08,Completed
443213,2019-11-24,2019-12-07,2019-12-16,Completed
443214,2020-02-27,2020-03-05,2020-03-16,Completed
443224,2019-12-03,2019-12-09,2019-12-12,Completed
443226,2019-08-11,2019-08-23,2019-09-02,Completed
443233,2019-08-25,2019-09-08,NULL,"Paid & Undelivered"
443246,2020-04-21,2020-04-28,2020-04-29,Completed
443247,2020-04-27,2020-04-29,2020-05-03,Completed
443248,2020-05-25,2020-06-06,NULL,"Paid & Undelivered"
443251,2019-11-16,2019-11-26,2019-11-28,Completed
443257,2020-03-29,2020-04-03,2020-04-03,Completed
443261,2020-04-24,2020-04-27,2020-05-04,Completed
443266,2019-06-07,2019-06-12,NULL,"Paid & Undelivered"
443267,2020-02-27,2020-02-28,NULL,"Paid & Undelivered"
